Gene;Gene name;Tissue;TPM
ENSG00000006747;SCIN;breast;1.1
ENSG00000006747;SCIN;cerebral cortex;8.3
ENSG00000006747;SCIN;cervix, uterine;2.0
ENSG00000006747;SCIN;colon;18.3
ENSG00000006747;SCIN;dendritic cells;0.4
ENSG00000006747;SCIN;duodenum;26.9
ENSG00000006747;SCIN;endometrium;2.3
ENSG00000006747;SCIN;epididymis;0.7
ENSG00000006747;SCIN;esophagus;15.1
ENSG00000006747;SCIN;fallopian tube;5.2
ENSG00000006747;SCIN;gallbladder;4.4
ENSG00000006747;SCIN;granulocytes;0.9
ENSG00000006747;SCIN;heart muscle;0.2
ENSG00000006747;SCIN;kidney;52.0
ENSG00000006747;SCIN;liver;0.2
ENSG00000006747;SCIN;lung;6.3
ENSG00000006747;SCIN;lymph node;0.7
ENSG00000006747;SCIN;monocytes;0.3
ENSG00000006747;SCIN;NK-cells;0.6
ENSG00000006747;SCIN;ovary;0.9
ENSG00000006747;SCIN;pancreas;0.2
ENSG00000006747;SCIN;parathyroid gland;1.9
ENSG00000006747;SCIN;placenta;110.1
ENSG00000006747;SCIN;prostate;5.2
ENSG00000006747;SCIN;rectum;17.6
ENSG00000006747;SCIN;salivary gland;0.4
ENSG00000006747;SCIN;seminal vesicle;1.5
ENSG00000006747;SCIN;skeletal muscle;0.1
ENSG00000006747;SCIN;skin;4.5
ENSG00000006747;SCIN;small intestine;51.6
ENSG00000006747;SCIN;smooth muscle;1.7
ENSG00000006747;SCIN;spleen;0.7
ENSG00000006747;SCIN;stomach;19.0
ENSG00000006747;SCIN;T-cells;0.5
ENSG00000006747;SCIN;testis;13.0
ENSG00000006747;SCIN;thyroid gland;1.9
ENSG00000006747;SCIN;tonsil;4.0
ENSG00000006747;SCIN;urinary bladder;2.5
ENSG00000006756;ARSD;adipose tissue;8.3
ENSG00000006756;ARSD;adrenal gland;10.2
ENSG00000006756;ARSD;appendix;8.1
ENSG00000006756;ARSD;B-cells;1.0
ENSG00000006756;ARSD;bone marrow;3.1
ENSG00000006756;ARSD;breast;30.1
ENSG00000006756;ARSD;cerebral cortex;5.2
ENSG00000006756;ARSD;cervix, uterine;36.0
ENSG00000006756;ARSD;colon;20.4
ENSG00000006756;ARSD;dendritic cells;3.9
ENSG00000006756;ARSD;duodenum;21.2
ENSG00000006756;ARSD;endometrium;18.7
ENSG00000006756;ARSD;epididymis;19.2
ENSG00000006756;ARSD;esophagus;8.5
ENSG00000006756;ARSD;fallopian tube;45.2
ENSG00000006756;ARSD;gallbladder;18.0
ENSG00000006756;ARSD;granulocytes;3.5
ENSG00000006756;ARSD;heart muscle;3.2
ENSG00000006756;ARSD;kidney;42.3
ENSG00000006756;ARSD;liver;20.6
ENSG00000006756;ARSD;lung;25.3
ENSG00000006756;ARSD;lymph node;4.0
ENSG00000006756;ARSD;monocytes;4.9
ENSG00000006756;ARSD;NK-cells;2.4
ENSG00000006756;ARSD;ovary;22.9
ENSG00000006756;ARSD;pancreas;5.0
ENSG00000006756;ARSD;parathyroid gland;23.0
ENSG00000006756;ARSD;placenta;12.4
ENSG00000006756;ARSD;prostate;31.3
ENSG00000006756;ARSD;rectum;16.1
ENSG00000006756;ARSD;salivary gland;6.9
ENSG00000006756;ARSD;seminal vesicle;18.7
ENSG00000006756;ARSD;skeletal muscle;0.6
ENSG00000006756;ARSD;skin;8.5
ENSG00000006756;ARSD;small intestine;16.8
ENSG00000006756;ARSD;smooth muscle;11.3
ENSG00000006756;ARSD;spleen;9.9
ENSG00000006756;ARSD;stomach;27.5
ENSG00000006756;ARSD;T-cells;1.9
ENSG00000006756;ARSD;testis;7.1
ENSG00000006756;ARSD;thyroid gland;35.2
ENSG00000006756;ARSD;tonsil;3.9
ENSG00000006756;ARSD;urinary bladder;11.3
ENSG00000006837;CDKL3;adipose tissue;0.7
ENSG00000006837;CDKL3;adrenal gland;0.8
ENSG00000006837;CDKL3;appendix;0.7
ENSG00000006837;CDKL3;B-cells;0.3
ENSG00000006837;CDKL3;bone marrow;0.1
ENSG00000006837;CDKL3;breast;0.7
ENSG00000006837;CDKL3;cerebral cortex;3.2
ENSG00000006837;CDKL3;cervix, uterine;0.9
ENSG00000006837;CDKL3;colon;0.5
ENSG00000006837;CDKL3;dendritic cells;0.8
ENSG00000006837;CDKL3;duodenum;0.5
ENSG00000006837;CDKL3;endometrium;1.8
ENSG00000006837;CDKL3;epididymis;0.7
ENSG00000006837;CDKL3;esophagus;0.7
ENSG00000006837;CDKL3;fallopian tube;1.8
ENSG00000006837;CDKL3;gallbladder;1.0
ENSG00000006837;CDKL3;granulocytes;0.3
ENSG00000006837;CDKL3;heart muscle;1.6
ENSG00000006837;CDKL3;kidney;1.6
ENSG00000006837;CDKL3;liver;0.3
ENSG00000006837;CDKL3;lung;0.7
ENSG00000006837;CDKL3;lymph node;0.8
ENSG00000006837;CDKL3;monocytes;0.3
ENSG00000006837;CDKL3;NK-cells;0.5
ENSG00000006837;CDKL3;ovary;0.9
ENSG00000006837;CDKL3;pancreas;0.1
ENSG00000006837;CDKL3;parathyroid gland;1.4
ENSG00000006837;CDKL3;placenta;0.6
ENSG00000006837;CDKL3;prostate;1.2
ENSG00000006837;CDKL3;rectum;0.7
ENSG00000006837;CDKL3;salivary gland;0.1
ENSG00000006837;CDKL3;seminal vesicle;1.2
ENSG00000006837;CDKL3;skeletal muscle;1.1
ENSG00000006837;CDKL3;skin;0.8
ENSG00000006837;CDKL3;small intestine;0.7
ENSG00000006837;CDKL3;smooth muscle;2.2
ENSG00000006837;CDKL3;spleen;1.0
ENSG00000006837;CDKL3;stomach;0.4
ENSG00000006837;CDKL3;T-cells;1.3
ENSG00000006837;CDKL3;testis;29.0
ENSG00000006837;CDKL3;thyroid gland;2.1
ENSG00000006837;CDKL3;tonsil;0.8
ENSG00000006837;CDKL3;urinary bladder;0.9
ENSG00000007001;UPP2;adipose tissue;0.0
ENSG00000007001;UPP2;adrenal gland;0.2
ENSG00000007001;UPP2;appendix;0.0
ENSG00000007001;UPP2;B-cells;0.0
ENSG00000007001;UPP2;bone marrow;0.0
ENSG00000007001;UPP2;breast;0.0
ENSG00000007001;UPP2;cerebral cortex;2.4
ENSG00000007001;UPP2;cervix, uterine;0.1
ENSG00000007001;UPP2;colon;0.0
ENSG00000007001;UPP2;dendritic cells;0.0
ENSG00000007001;UPP2;duodenum;0.0
ENSG00000007001;UPP2;endometrium;0.1
ENSG00000007001;UPP2;epididymis;0.4
ENSG00000007001;UPP2;esophagus;0.1
ENSG00000007001;UPP2;fallopian tube;0.2
ENSG00000007001;UPP2;gallbladder;0.2
ENSG00000007001;UPP2;granulocytes;0.0
ENSG00000007001;UPP2;heart muscle;0.0
ENSG00000007001;UPP2;kidney;52.2
ENSG00000007001;UPP2;liver;14.1
ENSG00000007001;UPP2;lung;0.0
ENSG00000007001;UPP2;lymph node;0.1
ENSG00000007001;UPP2;monocytes;0.0
ENSG00000007001;UPP2;NK-cells;0.0
ENSG00000007001;UPP2;ovary;0.4
ENSG00000007001;UPP2;pancreas;0.0
ENSG00000007001;UPP2;parathyroid gland;0.0
ENSG00000007001;UPP2;placenta;0.1
ENSG00000007001;UPP2;prostate;0.1
ENSG00000007001;UPP2;rectum;0.0
ENSG00000007001;UPP2;salivary gland;0.2
ENSG00000007001;UPP2;seminal vesicle;0.0
ENSG00000007001;UPP2;skeletal muscle;0.0
ENSG00000007001;UPP2;skin;0.4
ENSG00000007001;UPP2;small intestine;0.1
ENSG00000007001;UPP2;smooth muscle;0.0
ENSG00000007001;UPP2;spleen;0.1
ENSG00000007001;UPP2;stomach;0.0
ENSG00000007001;UPP2;T-cells;0.0
ENSG00000007001;UPP2;testis;0.3
ENSG00000007001;UPP2;thyroid gland;0.3
ENSG00000007001;UPP2;tonsil;0.0
ENSG00000007001;UPP2;urinary bladder;0.1
ENSG00000007080;CCDC124;adipose tissue;50.6
ENSG00000007080;CCDC124;adrenal gland;36.2
ENSG00000007080;CCDC124;appendix;43.8
ENSG00000007080;CCDC124;B-cells;50.3
ENSG00000007080;CCDC124;bone marrow;27.4
ENSG00000007080;CCDC124;breast;17.9
ENSG00000007080;CCDC124;cerebral cortex;72.4
ENSG00000007080;CCDC124;cervix, uterine;27.1
ENSG00000007080;CCDC124;colon;26.8
ENSG00000007080;CCDC124;dendritic cells;76.9
ENSG00000007080;CCDC124;duodenum;26.7
ENSG00000007080;CCDC124;endometrium;34.8
ENSG00000007080;CCDC124;epididymis;9.2
ENSG00000007080;CCDC124;esophagus;18.9
ENSG00000007080;CCDC124;fallopian tube;27.1
ENSG00000007080;CCDC124;gallbladder;18.2
ENSG00000007080;CCDC124;granulocytes;61.6
ENSG00000007080;CCDC124;heart muscle;21.3
ENSG00000007080;CCDC124;kidney;24.4
ENSG00000007080;CCDC124;liver;12.4
ENSG00000007080;CCDC124;lung;30.0
ENSG00000007080;CCDC124;lymph node;26.7
ENSG00000007080;CCDC124;monocytes;79.5
ENSG00000007080;CCDC124;NK-cells;82.5
ENSG00000007080;CCDC124;ovary;23.2
ENSG00000007080;CCDC124;pancreas;8.3
ENSG00000007080;CCDC124;parathyroid gland;27.2
ENSG00000007080;CCDC124;placenta;30.6
ENSG00000007080;CCDC124;prostate;35.5
ENSG00000007080;CCDC124;rectum;9.7
ENSG00000007080;CCDC124;salivary gland;21.0
ENSG00000007080;CCDC124;seminal vesicle;33.8
ENSG00000007080;CCDC124;skeletal muscle;52.1
ENSG00000007080;CCDC124;skin;32.6
ENSG00000007080;CCDC124;small intestine;31.8
ENSG00000007080;CCDC124;smooth muscle;21.7
ENSG00000007080;CCDC124;spleen;39.9
ENSG00000007080;CCDC124;stomach;34.2
ENSG00000007080;CCDC124;T-cells;96.8
ENSG00000007080;CCDC124;testis;33.6
ENSG00000007080;CCDC124;thyroid gland;18.6
ENSG00000007080;CCDC124;tonsil;11.8
ENSG00000007080;CCDC124;urinary bladder;16.3
ENSG00000007202;KIAA0100;adipose tissue;40.9
ENSG00000007202;KIAA0100;adrenal gland;37.2
ENSG00000007202;KIAA0100;appendix;38.4
ENSG00000007202;KIAA0100;B-cells;0.8
ENSG00000007202;KIAA0100;bone marrow;20.1
ENSG00000007202;KIAA0100;breast;38.0
ENSG00000007202;KIAA0100;cerebral cortex;42.9
ENSG00000007202;KIAA0100;cervix, uterine;35.3
ENSG00000007202;KIAA0100;colon;30.5
ENSG00000007202;KIAA0100;dendritic cells;2.7
ENSG00000007202;KIAA0100;duodenum;19.8
ENSG00000007202;KIAA0100;endometrium;36.5
ENSG00000007202;KIAA0100;epididymis;31.1
ENSG00000007202;KIAA0100;esophagus;34.7
ENSG00000007202;KIAA0100;fallopian tube;47.3
ENSG00000007202;KIAA0100;gallbladder;32.5
ENSG00000007202;KIAA0100;granulocytes;1.2
ENSG00000007202;KIAA0100;heart muscle;15.8
ENSG00000007202;KIAA0100;kidney;46.1
ENSG00000007202;KIAA0100;liver;4.7
ENSG00000007202;KIAA0100;lung;45.8
ENSG00000007202;KIAA0100;lymph node;33.0
ENSG00000007202;KIAA0100;monocytes;1.0
ENSG00000007202;KIAA0100;NK-cells;0.9
ENSG00000007202;KIAA0100;ovary;29.1
ENSG00000007202;KIAA0100;pancreas;4.5
ENSG00000007202;KIAA0100;parathyroid gland;92.6
ENSG00000007202;KIAA0100;placenta;42.3
ENSG00000007202;KIAA0100;prostate;44.2
ENSG00000007202;KIAA0100;rectum;38.5
ENSG00000007202;KIAA0100;salivary gland;12.1
ENSG00000007202;KIAA0100;seminal vesicle;38.0
ENSG00000007202;KIAA0100;skeletal muscle;17.9
ENSG00000007202;KIAA0100;skin;37.9
ENSG00000007202;KIAA0100;small intestine;29.6
ENSG00000007202;KIAA0100;smooth muscle;51.5
ENSG00000007202;KIAA0100;spleen;39.6
ENSG00000007202;KIAA0100;stomach;21.8
ENSG00000007202;KIAA0100;T-cells;1.2
ENSG00000007202;KIAA0100;testis;46.8
ENSG00000007202;KIAA0100;thyroid gland;59.1
ENSG00000007202;KIAA0100;tonsil;32.0
ENSG00000007202;KIAA0100;urinary bladder;34.1
ENSG00000007237;GAS7;adipose tissue;33.4
ENSG00000007237;GAS7;adrenal gland;11.5
ENSG00000007237;GAS7;appendix;32.6
ENSG00000007237;GAS7;B-cells;0.5
ENSG00000007237;GAS7;bone marrow;20.4
ENSG00000007237;GAS7;breast;19.1
ENSG00000007237;GAS7;cerebral cortex;154.6
ENSG00000007237;GAS7;cervix, uterine;47.6
ENSG00000007237;GAS7;colon;12.5
ENSG00000007237;GAS7;dendritic cells;4.6
ENSG00000007237;GAS7;duodenum;7.3
ENSG00000007237;GAS7;endometrium;22.7
ENSG00000007237;GAS7;epididymis;5.3
ENSG00000007237;GAS7;esophagus;27.3
ENSG00000007237;GAS7;fallopian tube;28.9
ENSG00000007237;GAS7;gallbladder;26.2
ENSG00000007237;GAS7;granulocytes;13.4
ENSG00000007237;GAS7;heart muscle;23.4
ENSG00000007237;GAS7;kidney;1.4
ENSG00000007237;GAS7;liver;1.2
ENSG00000007237;GAS7;lung;21.8
ENSG00000007237;GAS7;lymph node;10.5
ENSG00000007237;GAS7;monocytes;20.7
ENSG00000007237;GAS7;NK-cells;4.6
ENSG00000007237;GAS7;ovary;9.6
ENSG00000007237;GAS7;pancreas;0.7
ENSG00000007237;GAS7;parathyroid gland;2.1
ENSG00000007237;GAS7;placenta;23.3
ENSG00000007237;GAS7;prostate;6.2
ENSG00000007237;GAS7;rectum;13.5
ENSG00000007237;GAS7;salivary gland;2.4
ENSG00000007237;GAS7;seminal vesicle;15.2
ENSG00000007237;GAS7;skeletal muscle;2.0
ENSG00000007237;GAS7;skin;38.1
ENSG00000007237;GAS7;small intestine;12.0
ENSG00000007237;GAS7;smooth muscle;34.9
ENSG00000007237;GAS7;spleen;21.2
ENSG00000007237;GAS7;stomach;5.4
ENSG00000007237;GAS7;T-cells;3.1
ENSG00000007237;GAS7;testis;33.6
ENSG00000007237;GAS7;thyroid gland;3.0
ENSG00000007237;GAS7;tonsil;9.7
ENSG00000007237;GAS7;urinary bladder;20.4
ENSG00000007312;CD79B;adipose tissue;6.0
ENSG00000007312;CD79B;adrenal gland;2.0
ENSG00000007312;CD79B;appendix;91.0
ENSG00000007312;CD79B;B-cells;1163.6
ENSG00000007312;CD79B;bone marrow;36.0
ENSG00000007312;CD79B;breast;2.6
ENSG00000007312;CD79B;cerebral cortex;0.1
ENSG00000007312;CD79B;cervix, uterine;2.6
ENSG00000007312;CD79B;colon;7.6
ENSG00000007312;CD79B;dendritic cells;41.6
ENSG00000007312;CD79B;duodenum;4.6
ENSG00000007312;CD79B;endometrium;2.4
ENSG00000007312;CD79B;epididymis;1.9
ENSG00000007312;CD79B;esophagus;1.6
ENSG00000007312;CD79B;fallopian tube;1.2
ENSG00000007312;CD79B;gallbladder;10.3
ENSG00000007312;CD79B;granulocytes;5.1
ENSG00000007312;CD79B;heart muscle;4.7
ENSG00000007312;CD79B;kidney;1.7
ENSG00000007312;CD79B;liver;1.7
ENSG00000007312;CD79B;lung;7.4
ENSG00000007312;CD79B;lymph node;311.5
ENSG00000007312;CD79B;monocytes;251.7
ENSG00000007312;CD79B;NK-cells;43.6
ENSG00000007312;CD79B;ovary;0.7
ENSG00000007312;CD79B;pancreas;0.1
ENSG00000007312;CD79B;parathyroid gland;0.6
ENSG00000007312;CD79B;placenta;5.4
ENSG00000007312;CD79B;prostate;3.5
ENSG00000007312;CD79B;rectum;7.9
ENSG00000007312;CD79B;salivary gland;3.8
ENSG00000007312;CD79B;seminal vesicle;1.0
ENSG00000007312;CD79B;skeletal muscle;1.1
ENSG00000007312;CD79B;skin;1.6
ENSG00000007312;CD79B;small intestine;7.5
ENSG00000007312;CD79B;smooth muscle;3.6
ENSG00000007312;CD79B;spleen;157.3
ENSG00000007312;CD79B;stomach;9.2
ENSG00000007312;CD79B;T-cells;93.8
ENSG00000007312;CD79B;testis;1.9
ENSG00000007312;CD79B;thyroid gland;2.0
ENSG00000007312;CD79B;tonsil;189.5
ENSG00000007312;CD79B;urinary bladder;25.2
ENSG00000007376;RPUSD1;adipose tissue;6.0
ENSG00000007376;RPUSD1;adrenal gland;6.5
ENSG00000007376;RPUSD1;appendix;12.9
ENSG00000007376;RPUSD1;B-cells;9.2
ENSG00000007376;RPUSD1;bone marrow;8.4
ENSG00000007376;RPUSD1;breast;3.9
ENSG00000007376;RPUSD1;cerebral cortex;10.5
ENSG00000007376;RPUSD1;cervix, uterine;5.4
ENSG00000007376;RPUSD1;colon;6.1
ENSG00000007376;RPUSD1;dendritic cells;14.5
ENSG00000007376;RPUSD1;duodenum;9.9
ENSG00000007376;RPUSD1;endometrium;7.5
ENSG00000007376;RPUSD1;epididymis;3.8
ENSG00000007376;RPUSD1;esophagus;5.7
ENSG00000007376;RPUSD1;fallopian tube;7.0
ENSG00000007376;RPUSD1;gallbladder;7.3
ENSG00000007376;RPUSD1;granulocytes;11.5
ENSG00000007376;RPUSD1;heart muscle;2.9
ENSG00000007376;RPUSD1;kidney;4.2
ENSG00000007376;RPUSD1;liver;1.7
ENSG00000007376;RPUSD1;lung;6.5
ENSG00000007376;RPUSD1;lymph node;12.8
ENSG00000007376;RPUSD1;monocytes;11.6
ENSG00000007376;RPUSD1;NK-cells;14.7
ENSG00000007376;RPUSD1;ovary;5.2
ENSG00000007376;RPUSD1;pancreas;1.7
ENSG00000007376;RPUSD1;parathyroid gland;8.1
ENSG00000007376;RPUSD1;placenta;6.2
ENSG00000007376;RPUSD1;prostate;7.0
ENSG00000007376;RPUSD1;rectum;2.7
ENSG00000007376;RPUSD1;salivary gland;4.9
ENSG00000007376;RPUSD1;seminal vesicle;7.3
ENSG00000007376;RPUSD1;skeletal muscle;2.3
ENSG00000007376;RPUSD1;skin;11.1
ENSG00000007376;RPUSD1;small intestine;7.9
ENSG00000007376;RPUSD1;smooth muscle;5.2
ENSG00000007376;RPUSD1;spleen;12.3
ENSG00000007376;RPUSD1;stomach;7.9
ENSG00000007376;RPUSD1;T-cells;14.0
ENSG00000007376;RPUSD1;testis;5.1
ENSG00000007376;RPUSD1;thyroid gland;5.9
ENSG00000007376;RPUSD1;tonsil;5.0
ENSG00000007376;RPUSD1;urinary bladder;6.9
ENSG00000007384;RHBDF1;adipose tissue;14.1
ENSG00000007384;RHBDF1;adrenal gland;6.2
ENSG00000007384;RHBDF1;appendix;7.9
ENSG00000007384;RHBDF1;B-cells;0.0
ENSG00000007384;RHBDF1;bone marrow;0.3
ENSG00000007384;RHBDF1;breast;15.3
ENSG00000007384;RHBDF1;cerebral cortex;4.2
ENSG00000007384;RHBDF1;cervix, uterine;22.0
ENSG00000007384;RHBDF1;colon;9.4
ENSG00000007384;RHBDF1;dendritic cells;0.0
ENSG00000007384;RHBDF1;duodenum;7.5
ENSG00000007384;RHBDF1;endometrium;22.0
ENSG00000007384;RHBDF1;epididymis;15.7
ENSG00000007384;RHBDF1;esophagus;22.3
ENSG00000007384;RHBDF1;fallopian tube;18.1
ENSG00000007384;RHBDF1;gallbladder;34.3
ENSG00000007384;RHBDF1;granulocytes;0.0
ENSG00000007384;RHBDF1;heart muscle;14.2
ENSG00000007384;RHBDF1;kidney;3.5
ENSG00000007384;RHBDF1;liver;1.3
ENSG00000007384;RHBDF1;lung;23.4
ENSG00000007384;RHBDF1;lymph node;6.2
ENSG00000007384;RHBDF1;monocytes;0.1
ENSG00000007384;RHBDF1;NK-cells;0.0
ENSG00000007384;RHBDF1;ovary;24.4
ENSG00000007384;RHBDF1;pancreas;2.5
ENSG00000007384;RHBDF1;parathyroid gland;19.8
ENSG00000007384;RHBDF1;placenta;39.7
ENSG00000007384;RHBDF1;prostate;27.7
ENSG00000007384;RHBDF1;rectum;7.8
ENSG00000007384;RHBDF1;salivary gland;12.0
ENSG00000007384;RHBDF1;seminal vesicle;23.2
ENSG00000007384;RHBDF1;skeletal muscle;5.5
ENSG00000007384;RHBDF1;skin;35.5
ENSG00000007384;RHBDF1;small intestine;7.5
ENSG00000007384;RHBDF1;smooth muscle;15.2
ENSG00000007384;RHBDF1;spleen;7.8
ENSG00000007384;RHBDF1;stomach;10.1
ENSG00000007384;RHBDF1;T-cells;0.0
ENSG00000007384;RHBDF1;testis;5.7
ENSG00000007384;RHBDF1;thyroid gland;17.2
ENSG00000007384;RHBDF1;tonsil;5.1
ENSG00000007384;RHBDF1;urinary bladder;16.5
ENSG00000007402;CACNA2D2;adipose tissue;1.0
ENSG00000007402;CACNA2D2;adrenal gland;0.8
ENSG00000007402;CACNA2D2;appendix;1.7
ENSG00000007402;CACNA2D2;B-cells;0.4
ENSG00000007402;CACNA2D2;bone marrow;0.7
ENSG00000007402;CACNA2D2;breast;1.6
ENSG00000007402;CACNA2D2;cerebral cortex;5.9
ENSG00000007402;CACNA2D2;cervix, uterine;1.3
ENSG00000007402;CACNA2D2;colon;1.6
ENSG00000007402;CACNA2D2;dendritic cells;0.1
ENSG00000007402;CACNA2D2;duodenum;1.2
ENSG00000007402;CACNA2D2;endometrium;2.7
ENSG00000007402;CACNA2D2;epididymis;1.1
ENSG00000007402;CACNA2D2;esophagus;0.7
ENSG00000007402;CACNA2D2;fallopian tube;1.4
ENSG00000007402;CACNA2D2;gallbladder;1.1
ENSG00000007402;CACNA2D2;granulocytes;0.2
ENSG00000007402;CACNA2D2;heart muscle;3.5
ENSG00000007402;CACNA2D2;kidney;1.6
ENSG00000007402;CACNA2D2;liver;0.1
ENSG00000007402;CACNA2D2;lung;72.9
ENSG00000007402;CACNA2D2;lymph node;1.4
ENSG00000007402;CACNA2D2;monocytes;0.0
ENSG00000007402;CACNA2D2;NK-cells;0.9
ENSG00000007402;CACNA2D2;ovary;2.6
ENSG00000007402;CACNA2D2;pancreas;0.9
ENSG00000007402;CACNA2D2;parathyroid gland;6.2
ENSG00000007402;CACNA2D2;placenta;2.6
ENSG00000007402;CACNA2D2;prostate;4.9
ENSG00000007402;CACNA2D2;rectum;2.0
ENSG00000007402;CACNA2D2;salivary gland;0.6
ENSG00000007402;CACNA2D2;seminal vesicle;1.6
ENSG00000007402;CACNA2D2;skeletal muscle;0.6
ENSG00000007402;CACNA2D2;skin;3.1
ENSG00000007402;CACNA2D2;small intestine;1.8
ENSG00000007402;CACNA2D2;smooth muscle;1.8
ENSG00000007402;CACNA2D2;spleen;2.0
ENSG00000007402;CACNA2D2;stomach;4.2
ENSG00000007402;CACNA2D2;T-cells;1.0
ENSG00000007402;CACNA2D2;testis;12.4
ENSG00000007402;CACNA2D2;thyroid gland;3.8
ENSG00000007402;CACNA2D2;tonsil;0.5
ENSG00000007402;CACNA2D2;urinary bladder;0.5
ENSG00000007541;PIGQ;adipose tissue;7.3
ENSG00000007541;PIGQ;adrenal gland;8.3
ENSG00000007541;PIGQ;appendix;5.0
ENSG00000007541;PIGQ;B-cells;2.2
ENSG00000007541;PIGQ;bone marrow;17.4
ENSG00000007541;PIGQ;breast;2.3
ENSG00000007541;PIGQ;cerebral cortex;12.2
ENSG00000007541;PIGQ;cervix, uterine;4.8
ENSG00000007541;PIGQ;colon;4.0
ENSG00000007541;PIGQ;dendritic cells;5.3
ENSG00000007541;PIGQ;duodenum;7.1
ENSG00000007541;PIGQ;endometrium;6.2
ENSG00000007541;PIGQ;epididymis;1.9
ENSG00000007541;PIGQ;esophagus;2.4
ENSG00000007541;PIGQ;fallopian tube;5.9
ENSG00000007541;PIGQ;gallbladder;4.5
ENSG00000007541;PIGQ;granulocytes;2.0
ENSG00000007541;PIGQ;heart muscle;1.8
ENSG00000007541;PIGQ;kidney;9.1
ENSG00000007541;PIGQ;liver;2.0
ENSG00000007541;PIGQ;lung;8.0
ENSG00000007541;PIGQ;lymph node;2.8
ENSG00000007541;PIGQ;monocytes;2.9
ENSG00000007541;PIGQ;NK-cells;3.4
ENSG00000007541;PIGQ;ovary;3.0
ENSG00000007541;PIGQ;pancreas;2.9
ENSG00000007541;PIGQ;parathyroid gland;12.7
ENSG00000007541;PIGQ;placenta;4.7
ENSG00000007541;PIGQ;prostate;7.0
ENSG00000007541;PIGQ;rectum;1.2
ENSG00000007541;PIGQ;salivary gland;3.1
ENSG00000007541;PIGQ;seminal vesicle;7.6
ENSG00000007541;PIGQ;skeletal muscle;2.1
ENSG00000007541;PIGQ;skin;6.7
ENSG00000007541;PIGQ;small intestine;3.6
ENSG00000007541;PIGQ;smooth muscle;2.4
ENSG00000007541;PIGQ;spleen;6.4
ENSG00000007541;PIGQ;stomach;5.8
ENSG00000007541;PIGQ;T-cells;2.9
ENSG00000007541;PIGQ;testis;8.5
ENSG00000007541;PIGQ;thyroid gland;5.0
ENSG00000007541;PIGQ;tonsil;1.1
ENSG00000007541;PIGQ;urinary bladder;1.9
ENSG00000008130;NADK;adipose tissue;47.1
ENSG00000008130;NADK;adrenal gland;61.8
ENSG00000008130;NADK;appendix;50.2
ENSG00000008130;NADK;B-cells;8.3
ENSG00000008130;NADK;bone marrow;66.1
ENSG00000008130;NADK;breast;19.4
ENSG00000008130;NADK;cerebral cortex;18.8
ENSG00000008130;NADK;cervix, uterine;27.6
ENSG00000008130;NADK;colon;33.9
ENSG00000008130;NADK;dendritic cells;40.0
ENSG00000008130;NADK;duodenum;38.1
ENSG00000008130;NADK;endometrium;25.8
ENSG00000008130;NADK;epididymis;16.1
ENSG00000008130;NADK;esophagus;19.8
ENSG00000008130;NADK;fallopian tube;32.0
ENSG00000008130;NADK;gallbladder;36.4
ENSG00000008130;NADK;granulocytes;329.6
ENSG00000008130;NADK;heart muscle;10.1
ENSG00000008130;NADK;kidney;12.9
ENSG00000008130;NADK;liver;22.4
ENSG00000008130;NADK;lung;36.1
ENSG00000008130;NADK;lymph node;46.7
ENSG00000008130;NADK;monocytes;133.4
ENSG00000008130;NADK;NK-cells;3.8
ENSG00000008130;NADK;ovary;24.3
ENSG00000008130;NADK;pancreas;6.1
ENSG00000008130;NADK;parathyroid gland;23.3
ENSG00000008130;NADK;placenta;37.5
ENSG00000008130;NADK;prostate;29.4
ENSG00000008130;NADK;rectum;27.8
ENSG00000008130;NADK;salivary gland;17.7
ENSG00000008130;NADK;seminal vesicle;24.6
ENSG00000008130;NADK;skeletal muscle;4.0
ENSG00000008130;NADK;skin;24.3
ENSG00000008130;NADK;small intestine;34.4
ENSG00000008130;NADK;smooth muscle;28.7
ENSG00000008130;NADK;spleen;77.4
ENSG00000008130;NADK;stomach;39.2
ENSG00000008130;NADK;T-cells;8.7
ENSG00000008130;NADK;testis;35.5
ENSG00000008130;NADK;thyroid gland;27.2
ENSG00000008130;NADK;tonsil;24.7
ENSG00000008130;NADK;urinary bladder;30.0
ENSG00000008277;ADAM22;adipose tissue;2.2
ENSG00000008277;ADAM22;adrenal gland;11.9
ENSG00000008277;ADAM22;appendix;1.1
ENSG00000008277;ADAM22;B-cells;0.0
ENSG00000008277;ADAM22;bone marrow;0.5
ENSG00000008277;ADAM22;breast;1.5
ENSG00000008277;ADAM22;cerebral cortex;47.5
ENSG00000008277;ADAM22;cervix, uterine;9.5
ENSG00000008277;ADAM22;colon;1.5
ENSG00000008277;ADAM22;dendritic cells;0.2
ENSG00000008277;ADAM22;duodenum;0.6
ENSG00000008277;ADAM22;endometrium;7.9
ENSG00000008277;ADAM22;epididymis;10.2
ENSG00000008277;ADAM22;esophagus;0.9
ENSG00000008277;ADAM22;fallopian tube;4.1
ENSG00000008277;ADAM22;gallbladder;4.0
ENSG00000008277;ADAM22;granulocytes;0.3
ENSG00000008277;ADAM22;heart muscle;1.3
ENSG00000008277;ADAM22;kidney;4.3
ENSG00000008277;ADAM22;liver;0.1
ENSG00000008277;ADAM22;lung;1.8
ENSG00000008277;ADAM22;lymph node;2.5
ENSG00000008277;ADAM22;monocytes;0.0
