Gene;Gene name;Tissue;TPM
ENSG00000008130;NADK;skeletal muscle;9.3
ENSG00000008130;NADK;skin;26.9
ENSG00000008130;NADK;small intestine;38.8
ENSG00000008130;NADK;spinal cord;12.7
ENSG00000008130;NADK;spleen;82.7
ENSG00000008130;NADK;stomach;29.0
ENSG00000008130;NADK;testis;36.8
ENSG00000008130;NADK;thyroid gland;37.4
ENSG00000008130;NADK;urinary bladder;36.0
ENSG00000008130;NADK;vagina;27.8
ENSG00000008277;ADAM22;adipose tissue;2.0
ENSG00000008277;ADAM22;adrenal gland;4.5
ENSG00000008277;ADAM22;amygdala;5.6
ENSG00000008277;ADAM22;basal ganglia;7.9
ENSG00000008277;ADAM22;breast;1.3
ENSG00000008277;ADAM22;cerebellum;63.2
ENSG00000008277;ADAM22;cerebral cortex;15.7
ENSG00000008277;ADAM22;cervix, uterine;3.2
ENSG00000008277;ADAM22;colon;1.2
ENSG00000008277;ADAM22;endometrium;3.2
ENSG00000008277;ADAM22;esophagus;0.3
ENSG00000008277;ADAM22;fallopian tube;2.5
ENSG00000008277;ADAM22;heart muscle;0.5
ENSG00000008277;ADAM22;hippocampal formation;7.2
ENSG00000008277;ADAM22;hypothalamus;9.3
ENSG00000008277;ADAM22;kidney;1.6
ENSG00000008277;ADAM22;liver;0.0
ENSG00000008277;ADAM22;lung;0.9
ENSG00000008277;ADAM22;midbrain;6.5
ENSG00000008277;ADAM22;ovary;2.5
ENSG00000008277;ADAM22;pancreas;0.2
ENSG00000008277;ADAM22;pituitary gland;3.7
ENSG00000008277;ADAM22;prostate;4.5
ENSG00000008277;ADAM22;salivary gland;0.6
ENSG00000008277;ADAM22;skeletal muscle;0.3
ENSG00000008277;ADAM22;skin;0.6
ENSG00000008277;ADAM22;small intestine;1.0
ENSG00000008277;ADAM22;spinal cord;7.3
ENSG00000008277;ADAM22;spleen;0.9
ENSG00000008277;ADAM22;stomach;0.4
ENSG00000008277;ADAM22;testis;1.1
ENSG00000008277;ADAM22;thyroid gland;3.1
ENSG00000008277;ADAM22;urinary bladder;2.2
ENSG00000008277;ADAM22;vagina;3.1
ENSG00000008323;PLEKHG6;adipose tissue;12.0
ENSG00000008323;PLEKHG6;adrenal gland;0.3
ENSG00000008323;PLEKHG6;amygdala;0.0
ENSG00000008323;PLEKHG6;basal ganglia;0.0
ENSG00000008323;PLEKHG6;breast;12.5
ENSG00000008323;PLEKHG6;cerebellum;0.0
ENSG00000008323;PLEKHG6;cerebral cortex;0.0
ENSG00000008323;PLEKHG6;cervix, uterine;9.6
ENSG00000008323;PLEKHG6;colon;25.0
ENSG00000008323;PLEKHG6;endometrium;0.5
ENSG00000008323;PLEKHG6;esophagus;25.7
ENSG00000008323;PLEKHG6;fallopian tube;1.2
ENSG00000008323;PLEKHG6;heart muscle;0.1
ENSG00000008323;PLEKHG6;hippocampal formation;0.0
ENSG00000008323;PLEKHG6;hypothalamus;0.0
ENSG00000008323;PLEKHG6;kidney;1.2
ENSG00000008323;PLEKHG6;liver;1.7
ENSG00000008323;PLEKHG6;lung;1.4
ENSG00000008323;PLEKHG6;midbrain;0.0
ENSG00000008323;PLEKHG6;ovary;0.2
ENSG00000008323;PLEKHG6;pancreas;2.3
ENSG00000008323;PLEKHG6;pituitary gland;5.6
ENSG00000008323;PLEKHG6;prostate;3.2
ENSG00000008323;PLEKHG6;salivary gland;12.4
ENSG00000008323;PLEKHG6;skeletal muscle;0.1
ENSG00000008323;PLEKHG6;skin;10.5
ENSG00000008323;PLEKHG6;small intestine;25.3
ENSG00000008323;PLEKHG6;spinal cord;0.0
ENSG00000008323;PLEKHG6;spleen;0.2
ENSG00000008323;PLEKHG6;stomach;3.3
ENSG00000008323;PLEKHG6;testis;1.0
ENSG00000008323;PLEKHG6;thyroid gland;4.7
ENSG00000008323;PLEKHG6;urinary bladder;12.6
ENSG00000008323;PLEKHG6;vagina;13.9
ENSG00000008438;PGLYRP1;adipose tissue;1.2
ENSG00000008438;PGLYRP1;adrenal gland;0.1
ENSG00000008438;PGLYRP1;amygdala;0.1
ENSG00000008438;PGLYRP1;basal ganglia;0.3
ENSG00000008438;PGLYRP1;breast;0.3
ENSG00000008438;PGLYRP1;cerebellum;0.6
ENSG00000008438;PGLYRP1;cerebral cortex;0.3
ENSG00000008438;PGLYRP1;cervix, uterine;0.1
ENSG00000008438;PGLYRP1;colon;0.3
ENSG00000008438;PGLYRP1;endometrium;0.2
ENSG00000008438;PGLYRP1;esophagus;0.1
ENSG00000008438;PGLYRP1;fallopian tube;0.8
ENSG00000008438;PGLYRP1;heart muscle;0.5
ENSG00000008438;PGLYRP1;hippocampal formation;0.2
ENSG00000008438;PGLYRP1;hypothalamus;0.2
ENSG00000008438;PGLYRP1;kidney;0.3
ENSG00000008438;PGLYRP1;liver;0.9
ENSG00000008438;PGLYRP1;lung;9.0
ENSG00000008438;PGLYRP1;midbrain;0.2
ENSG00000008438;PGLYRP1;ovary;0.1
ENSG00000008438;PGLYRP1;pancreas;0.0
ENSG00000008438;PGLYRP1;pituitary gland;0.8
ENSG00000008438;PGLYRP1;prostate;0.2
ENSG00000008438;PGLYRP1;salivary gland;0.1
ENSG00000008438;PGLYRP1;skeletal muscle;0.1
ENSG00000008438;PGLYRP1;skin;0.1
ENSG00000008438;PGLYRP1;small intestine;0.1
ENSG00000008438;PGLYRP1;spinal cord;0.2
ENSG00000008438;PGLYRP1;spleen;36.4
ENSG00000008438;PGLYRP1;stomach;0.2
ENSG00000008438;PGLYRP1;testis;0.7
ENSG00000008438;PGLYRP1;thyroid gland;0.5
ENSG00000008438;PGLYRP1;urinary bladder;0.1
ENSG00000008438;PGLYRP1;vagina;0.2
ENSG00000008516;MMP25;adipose tissue;4.9
ENSG00000008516;MMP25;adrenal gland;0.3
ENSG00000008516;MMP25;amygdala;0.2
ENSG00000008516;MMP25;basal ganglia;0.2
ENSG00000008516;MMP25;breast;1.3
ENSG00000008516;MMP25;cerebellum;0.7
ENSG00000008516;MMP25;cerebral cortex;0.4
ENSG00000008516;MMP25;cervix, uterine;1.0
ENSG00000008516;MMP25;colon;1.4
ENSG00000008516;MMP25;endometrium;0.6
ENSG00000008516;MMP25;esophagus;1.1
ENSG00000008516;MMP25;fallopian tube;8.8
ENSG00000008516;MMP25;heart muscle;0.8
ENSG00000008516;MMP25;hippocampal formation;0.3
ENSG00000008516;MMP25;hypothalamus;0.4
ENSG00000008516;MMP25;kidney;0.8
ENSG00000008516;MMP25;liver;1.2
ENSG00000008516;MMP25;lung;16.7
ENSG00000008516;MMP25;midbrain;0.4
ENSG00000008516;MMP25;ovary;0.3
ENSG00000008516;MMP25;pancreas;0.5
ENSG00000008516;MMP25;pituitary gland;0.8
ENSG00000008516;MMP25;prostate;1.0
ENSG00000008516;MMP25;salivary gland;1.0
ENSG00000008516;MMP25;skeletal muscle;0.2
ENSG00000008516;MMP25;skin;0.7
ENSG00000008516;MMP25;small intestine;3.0
ENSG00000008516;MMP25;spinal cord;0.4
ENSG00000008516;MMP25;spleen;79.7
ENSG00000008516;MMP25;stomach;1.4
ENSG00000008516;MMP25;testis;0.5
ENSG00000008516;MMP25;thyroid gland;1.4
ENSG00000008516;MMP25;urinary bladder;0.7
ENSG00000008516;MMP25;vagina;0.9
ENSG00000008853;RHOBTB2;adipose tissue;6.2
ENSG00000008853;RHOBTB2;adrenal gland;7.6
ENSG00000008853;RHOBTB2;amygdala;13.6
ENSG00000008853;RHOBTB2;basal ganglia;34.6
ENSG00000008853;RHOBTB2;breast;8.7
ENSG00000008853;RHOBTB2;cerebellum;7.8
ENSG00000008853;RHOBTB2;cerebral cortex;42.1
ENSG00000008853;RHOBTB2;cervix, uterine;9.2
ENSG00000008853;RHOBTB2;colon;6.1
ENSG00000008853;RHOBTB2;endometrium;9.6
ENSG00000008853;RHOBTB2;esophagus;2.1
ENSG00000008853;RHOBTB2;fallopian tube;9.2
ENSG00000008853;RHOBTB2;heart muscle;9.1
ENSG00000008853;RHOBTB2;hippocampal formation;13.7
ENSG00000008853;RHOBTB2;hypothalamus;10.7
ENSG00000008853;RHOBTB2;kidney;6.9
ENSG00000008853;RHOBTB2;liver;1.0
ENSG00000008853;RHOBTB2;lung;60.7
ENSG00000008853;RHOBTB2;midbrain;9.9
ENSG00000008853;RHOBTB2;ovary;25.4
ENSG00000008853;RHOBTB2;pancreas;2.4
ENSG00000008853;RHOBTB2;pituitary gland;15.9
ENSG00000008853;RHOBTB2;prostate;8.2
ENSG00000008853;RHOBTB2;salivary gland;3.5
ENSG00000008853;RHOBTB2;skeletal muscle;7.8
ENSG00000008853;RHOBTB2;skin;5.2
ENSG00000008853;RHOBTB2;small intestine;19.8
ENSG00000008853;RHOBTB2;spinal cord;3.8
ENSG00000008853;RHOBTB2;spleen;12.4
ENSG00000008853;RHOBTB2;stomach;6.0
ENSG00000008853;RHOBTB2;testis;11.1
ENSG00000008853;RHOBTB2;thyroid gland;22.0
ENSG00000008853;RHOBTB2;urinary bladder;12.0
ENSG00000008853;RHOBTB2;vagina;4.8
ENSG00000009307;CSDE1;adipose tissue;197.2
ENSG00000009307;CSDE1;adrenal gland;105.6
ENSG00000009307;CSDE1;amygdala;74.2
ENSG00000009307;CSDE1;basal ganglia;76.8
ENSG00000009307;CSDE1;breast;157.7
ENSG00000009307;CSDE1;cerebellum;124.0
ENSG00000009307;CSDE1;cerebral cortex;99.2
ENSG00000009307;CSDE1;cervix, uterine;170.2
ENSG00000009307;CSDE1;colon;293.9
ENSG00000009307;CSDE1;endometrium;206.5
ENSG00000009307;CSDE1;esophagus;115.5
ENSG00000009307;CSDE1;fallopian tube;153.8
ENSG00000009307;CSDE1;heart muscle;120.9
ENSG00000009307;CSDE1;hippocampal formation;78.2
ENSG00000009307;CSDE1;hypothalamus;91.7
ENSG00000009307;CSDE1;kidney;77.4
ENSG00000009307;CSDE1;liver;41.6
ENSG00000009307;CSDE1;lung;159.4
ENSG00000009307;CSDE1;midbrain;103.5
ENSG00000009307;CSDE1;ovary;157.6
ENSG00000009307;CSDE1;pancreas;62.1
ENSG00000009307;CSDE1;pituitary gland;96.9
ENSG00000009307;CSDE1;prostate;149.8
ENSG00000009307;CSDE1;salivary gland;133.3
ENSG00000009307;CSDE1;skeletal muscle;574.1
ENSG00000009307;CSDE1;skin;135.8
ENSG00000009307;CSDE1;small intestine;128.3
ENSG00000009307;CSDE1;spinal cord;129.2
ENSG00000009307;CSDE1;spleen;83.5
ENSG00000009307;CSDE1;stomach;116.5
ENSG00000009307;CSDE1;testis;150.0
ENSG00000009307;CSDE1;thyroid gland;149.2
ENSG00000009307;CSDE1;urinary bladder;265.1
ENSG00000009307;CSDE1;vagina;142.9
ENSG00000009335;UBE3C;adipose tissue;19.1
ENSG00000009335;UBE3C;adrenal gland;15.1
ENSG00000009335;UBE3C;amygdala;6.4
ENSG00000009335;UBE3C;basal ganglia;9.8
ENSG00000009335;UBE3C;breast;16.3
ENSG00000009335;UBE3C;cerebellum;23.0
ENSG00000009335;UBE3C;cerebral cortex;12.9
ENSG00000009335;UBE3C;cervix, uterine;18.5
ENSG00000009335;UBE3C;colon;20.1
ENSG00000009335;UBE3C;endometrium;23.5
ENSG00000009335;UBE3C;esophagus;19.2
ENSG00000009335;UBE3C;fallopian tube;20.3
ENSG00000009335;UBE3C;heart muscle;11.3
ENSG00000009335;UBE3C;hippocampal formation;7.0
ENSG00000009335;UBE3C;hypothalamus;8.3
ENSG00000009335;UBE3C;kidney;9.8
ENSG00000009335;UBE3C;liver;9.6
ENSG00000009335;UBE3C;lung;16.3
ENSG00000009335;UBE3C;midbrain;7.5
ENSG00000009335;UBE3C;ovary;15.5
ENSG00000009335;UBE3C;pancreas;7.8
ENSG00000009335;UBE3C;pituitary gland;12.4
ENSG00000009335;UBE3C;prostate;15.3
ENSG00000009335;UBE3C;salivary gland;15.5
ENSG00000009335;UBE3C;skeletal muscle;23.3
ENSG00000009335;UBE3C;skin;18.1
ENSG00000009335;UBE3C;small intestine;15.6
ENSG00000009335;UBE3C;spinal cord;10.2
ENSG00000009335;UBE3C;spleen;14.0
ENSG00000009335;UBE3C;stomach;13.5
ENSG00000009335;UBE3C;testis;20.8
ENSG00000009335;UBE3C;thyroid gland;13.6
ENSG00000009335;UBE3C;urinary bladder;23.4
ENSG00000009335;UBE3C;vagina;17.3
ENSG00000009724;MASP2;adipose tissue;2.1
ENSG00000009724;MASP2;adrenal gland;1.0
ENSG00000009724;MASP2;amygdala;0.6
ENSG00000009724;MASP2;basal ganglia;1.1
ENSG00000009724;MASP2;breast;2.3
ENSG00000009724;MASP2;cerebellum;10.2
ENSG00000009724;MASP2;cerebral cortex;1.3
ENSG00000009724;MASP2;cervix, uterine;3.0
ENSG00000009724;MASP2;colon;2.4
ENSG00000009724;MASP2;endometrium;3.4
ENSG00000009724;MASP2;esophagus;1.0
ENSG00000009724;MASP2;fallopian tube;4.0
ENSG00000009724;MASP2;heart muscle;0.6
ENSG00000009724;MASP2;hippocampal formation;0.7
ENSG00000009724;MASP2;hypothalamus;1.0
ENSG00000009724;MASP2;kidney;0.9
ENSG00000009724;MASP2;liver;191.3
ENSG00000009724;MASP2;lung;2.1
ENSG00000009724;MASP2;midbrain;0.7
ENSG00000009724;MASP2;ovary;3.0
ENSG00000009724;MASP2;pancreas;1.1
ENSG00000009724;MASP2;pituitary gland;2.6
ENSG00000009724;MASP2;prostate;1.9
ENSG00000009724;MASP2;salivary gland;2.0
ENSG00000009724;MASP2;skeletal muscle;1.1
ENSG00000009724;MASP2;skin;3.3
ENSG00000009724;MASP2;small intestine;3.1
ENSG00000009724;MASP2;spinal cord;1.0
ENSG00000009724;MASP2;spleen;2.6
ENSG00000009724;MASP2;stomach;1.6
ENSG00000009724;MASP2;testis;1.8
ENSG00000009724;MASP2;thyroid gland;2.3
ENSG00000009724;MASP2;urinary bladder;2.9
ENSG00000009724;MASP2;vagina;1.7
ENSG00000009765;IYD;adipose tissue;0.0
ENSG00000009765;IYD;adrenal gland;0.0
ENSG00000009765;IYD;amygdala;0.0
ENSG00000009765;IYD;basal ganglia;0.0
ENSG00000009765;IYD;breast;0.0
ENSG00000009765;IYD;cerebellum;0.0
ENSG00000009765;IYD;cerebral cortex;0.0
ENSG00000009765;IYD;cervix, uterine;0.0
ENSG00000009765;IYD;colon;1.7
ENSG00000009765;IYD;endometrium;0.0
ENSG00000009765;IYD;esophagus;0.0
ENSG00000009765;IYD;fallopian tube;0.0
ENSG00000009765;IYD;heart muscle;0.0
ENSG00000009765;IYD;hippocampal formation;0.0
ENSG00000009765;IYD;hypothalamus;0.0
ENSG00000009765;IYD;kidney;2.4
ENSG00000009765;IYD;liver;2.8
ENSG00000009765;IYD;lung;0.4
ENSG00000009765;IYD;midbrain;0.0
ENSG00000009765;IYD;ovary;0.0
ENSG00000009765;IYD;pancreas;0.0
ENSG00000009765;IYD;pituitary gland;0.0
ENSG00000009765;IYD;prostate;0.1
ENSG00000009765;IYD;salivary gland;0.0
ENSG00000009765;IYD;skeletal muscle;0.0
ENSG00000009765;IYD;skin;0.1
ENSG00000009765;IYD;small intestine;4.7
ENSG00000009765;IYD;spinal cord;0.0
ENSG00000009765;IYD;spleen;0.0
ENSG00000009765;IYD;stomach;0.3
ENSG00000009765;IYD;testis;0.1
ENSG00000009765;IYD;thyroid gland;240.3
ENSG00000009765;IYD;urinary bladder;0.1
ENSG00000009765;IYD;vagina;0.0
ENSG00000009790;TRAF3IP3;adipose tissue;2.6
ENSG00000009790;TRAF3IP3;adrenal gland;0.5
ENSG00000009790;TRAF3IP3;amygdala;0.6
ENSG00000009790;TRAF3IP3;basal ganglia;0.5
ENSG00000009790;TRAF3IP3;breast;1.3
ENSG00000009790;TRAF3IP3;cerebellum;0.2
ENSG00000009790;TRAF3IP3;cerebral cortex;0.4
ENSG00000009790;TRAF3IP3;cervix, uterine;1.8
ENSG00000009790;TRAF3IP3;colon;3.7
ENSG00000009790;TRAF3IP3;endometrium;1.5
ENSG00000009790;TRAF3IP3;esophagus;1.9
ENSG00000009790;TRAF3IP3;fallopian tube;2.1
ENSG00000009790;TRAF3IP3;heart muscle;0.5
ENSG00000009790;TRAF3IP3;hippocampal formation;0.7
ENSG00000009790;TRAF3IP3;hypothalamus;1.0
ENSG00000009790;TRAF3IP3;kidney;2.9
ENSG00000009790;TRAF3IP3;liver;1.1
ENSG00000009790;TRAF3IP3;lung;8.5
ENSG00000009790;TRAF3IP3;midbrain;1.2
ENSG00000009790;TRAF3IP3;ovary;0.5
ENSG00000009790;TRAF3IP3;pancreas;0.3
ENSG00000009790;TRAF3IP3;pituitary gland;0.8
ENSG00000009790;TRAF3IP3;prostate;2.6
ENSG00000009790;TRAF3IP3;salivary gland;2.5
ENSG00000009790;TRAF3IP3;skeletal muscle;0.2
ENSG00000009790;TRAF3IP3;skin;1.0
ENSG00000009790;TRAF3IP3;small intestine;26.0
ENSG00000009790;TRAF3IP3;spinal cord;2.9
ENSG00000009790;TRAF3IP3;spleen;49.2
ENSG00000009790;TRAF3IP3;stomach;2.2
ENSG00000009790;TRAF3IP3;testis;1.9
ENSG00000009790;TRAF3IP3;thyroid gland;3.2
ENSG00000009790;TRAF3IP3;urinary bladder;3.4
ENSG00000009790;TRAF3IP3;vagina;2.2
ENSG00000009844;VTA1;adipose tissue;15.4
ENSG00000009844;VTA1;adrenal gland;14.1
ENSG00000009844;VTA1;amygdala;9.7
ENSG00000009844;VTA1;basal ganglia;10.8
ENSG00000009844;VTA1;breast;14.1
ENSG00000009844;VTA1;cerebellum;22.9
ENSG00000009844;VTA1;cerebral cortex;17.7
ENSG00000009844;VTA1;cervix, uterine;17.3
ENSG00000009844;VTA1;colon;14.9
ENSG00000009844;VTA1;endometrium;16.1
ENSG00000009844;VTA1;esophagus;22.9
ENSG00000009844;VTA1;fallopian tube;14.4
ENSG00000009844;VTA1;heart muscle;8.6
ENSG00000009844;VTA1;hippocampal formation;10.0
ENSG00000009844;VTA1;hypothalamus;12.7
ENSG00000009844;VTA1;kidney;9.6
ENSG00000009844;VTA1;liver;8.6
ENSG00000009844;VTA1;lung;13.1
ENSG00000009844;VTA1;midbrain;9.5
ENSG00000009844;VTA1;ovary;11.4
ENSG00000009844;VTA1;pancreas;5.5
ENSG00000009844;VTA1;pituitary gland;9.8
ENSG00000009844;VTA1;prostate;11.6
ENSG00000009844;VTA1;salivary gland;15.1
ENSG00000009844;VTA1;skeletal muscle;22.3
ENSG00000009844;VTA1;skin;18.1
ENSG00000009844;VTA1;small intestine;14.5
ENSG00000009844;VTA1;spinal cord;15.7
ENSG00000009844;VTA1;spleen;12.6
ENSG00000009844;VTA1;stomach;8.9
ENSG00000009844;VTA1;testis;12.5
ENSG00000009844;VTA1;thyroid gland;13.0
ENSG00000009844;VTA1;urinary bladder;18.3
ENSG00000009844;VTA1;vagina;18.6
ENSG00000010219;DYRK4;adipose tissue;1.8
ENSG00000010219;DYRK4;adrenal gland;2.3
ENSG00000010219;DYRK4;amygdala;1.2
ENSG00000010219;DYRK4;basal ganglia;1.4
ENSG00000010219;DYRK4;breast;2.0
ENSG00000010219;DYRK4;cerebellum;1.5
ENSG00000010219;DYRK4;cerebral cortex;1.7
ENSG00000010219;DYRK4;cervix, uterine;3.5
ENSG00000010219;DYRK4;colon;2.7
ENSG00000010219;DYRK4;endometrium;3.7
ENSG00000010219;DYRK4;esophagus;1.5
ENSG00000010219;DYRK4;fallopian tube;3.3
ENSG00000010219;DYRK4;heart muscle;0.9
ENSG00000010219;DYRK4;hippocampal formation;1.4
ENSG00000010219;DYRK4;hypothalamus;1.7
ENSG00000010219;DYRK4;kidney;1.8
ENSG00000010219;DYRK4;liver;1.1
ENSG00000010219;DYRK4;lung;3.2
ENSG00000010219;DYRK4;midbrain;1.5
ENSG00000010219;DYRK4;ovary;2.5
ENSG00000010219;DYRK4;pancreas;1.2
ENSG00000010219;DYRK4;pituitary gland;3.6
ENSG00000010219;DYRK4;prostate;3.2
ENSG00000010219;DYRK4;salivary gland;1.4
ENSG00000010219;DYRK4;skeletal muscle;1.0
ENSG00000010219;DYRK4;skin;1.5
ENSG00000010219;DYRK4;small intestine;3.0
ENSG00000010219;DYRK4;spinal cord;2.5
ENSG00000010219;DYRK4;spleen;4.9
ENSG00000010219;DYRK4;stomach;1.6
ENSG00000010219;DYRK4;testis;32.9
ENSG00000010219;DYRK4;thyroid gland;3.6
ENSG00000010219;DYRK4;urinary bladder;3.1
ENSG00000010219;DYRK4;vagina;2.0
ENSG00000010270;STARD3NL;adipose tissue;22.2
ENSG00000010270;STARD3NL;adrenal gland;13.0
ENSG00000010270;STARD3NL;amygdala;21.9
ENSG00000010270;STARD3NL;basal ganglia;23.6
ENSG00000010270;STARD3NL;breast;20.0
ENSG00000010270;STARD3NL;cerebellum;22.9
ENSG00000010270;STARD3NL;cerebral cortex;26.3
ENSG00000010270;STARD3NL;cervix, uterine;33.1
ENSG00000010270;STARD3NL;colon;19.2
ENSG00000010270;STARD3NL;endometrium;28.4
ENSG00000010270;STARD3NL;esophagus;6.5
ENSG00000010270;STARD3NL;fallopian tube;29.5
ENSG00000010270;STARD3NL;heart muscle;11.7
ENSG00000010270;STARD3NL;hippocampal formation;22.5
ENSG00000010270;STARD3NL;hypothalamus;36.6
ENSG00000010270;STARD3NL;kidney;16.7
ENSG00000010270;STARD3NL;liver;4.1
ENSG00000010270;STARD3NL;lung;31.6
ENSG00000010270;STARD3NL;midbrain;29.4
ENSG00000010270;STARD3NL;ovary;22.0
ENSG00000010270;STARD3NL;pancreas;6.1
ENSG00000010270;STARD3NL;pituitary gland;27.6
ENSG00000010270;STARD3NL;prostate;26.4
ENSG00000010270;STARD3NL;salivary gland;11.1
ENSG00000010270;STARD3NL;skeletal muscle;5.9
ENSG00000010270;STARD3NL;skin;5.5
ENSG00000010270;STARD3NL;small intestine;15.9
ENSG00000010270;STARD3NL;spinal cord;34.3
ENSG00000010270;STARD3NL;spleen;20.6
ENSG00000010270;STARD3NL;stomach;11.4
ENSG00000010270;STARD3NL;testis;30.1
ENSG00000010270;STARD3NL;thyroid gland;28.3
ENSG00000010270;STARD3NL;urinary bladder;19.9
ENSG00000010270;STARD3NL;vagina;15.1
ENSG00000010278;CD9;adipose tissue;212.9
ENSG00000010278;CD9;adrenal gland;265.5
ENSG00000010278;CD9;amygdala;78.2
ENSG00000010278;CD9;basal ganglia;123.8
ENSG00000010278;CD9;breast;209.6
ENSG00000010278;CD9;cerebellum;33.9
ENSG00000010278;CD9;cerebral cortex;61.7
ENSG00000010278;CD9;cervix, uterine;497.3
ENSG00000010278;CD9;colon;449.6
ENSG00000010278;CD9;endometrium;302.1
ENSG00000010278;CD9;esophagus;826.6
ENSG00000010278;CD9;fallopian tube;224.7
ENSG00000010278;CD9;heart muscle;154.8
ENSG00000010278;CD9;hippocampal formation;126.3
ENSG00000010278;CD9;hypothalamus;79.8
ENSG00000010278;CD9;kidney;201.1
ENSG00000010278;CD9;liver;30.8
ENSG00000010278;CD9;lung;338.2
ENSG00000010278;CD9;midbrain;107.1
ENSG00000010278;CD9;ovary;71.5
ENSG00000010278;CD9;pancreas;41.7
ENSG00000010278;CD9;pituitary gland;116.1
ENSG00000010278;CD9;prostate;323.5
ENSG00000010278;CD9;salivary gland;589.7
ENSG00000010278;CD9;skeletal muscle;35.7
ENSG00000010278;CD9;skin;427.8
ENSG00000010278;CD9;small intestine;205.8
ENSG00000010278;CD9;spinal cord;261.6
ENSG00000010278;CD9;spleen;70.8
ENSG00000010278;CD9;stomach;142.2
ENSG00000010278;CD9;testis;31.9
ENSG00000010278;CD9;thyroid gland;416.2
ENSG00000010278;CD9;urinary bladder;457.0
ENSG00000010278;CD9;vagina;590.1
ENSG00000010327;STAB1;adipose tissue;173.5
ENSG00000010327;STAB1;adrenal gland;126.8
ENSG00000010327;STAB1;amygdala;11.4
ENSG00000010327;STAB1;basal ganglia;11.5
ENSG00000010327;STAB1;breast;82.4
ENSG00000010327;STAB1;cerebellum;7.2
ENSG00000010327;STAB1;cerebral cortex;8.7
ENSG00000010327;STAB1;cervix, uterine;55.3
ENSG00000010327;STAB1;colon;73.0
ENSG00000010327;STAB1;endometrium;55.0
ENSG00000010327;STAB1;esophagus;24.8
ENSG00000010327;STAB1;fallopian tube;90.9
ENSG00000010327;STAB1;heart muscle;36.0
ENSG00000010327;STAB1;hippocampal formation;11.8
ENSG00000010327;STAB1;hypothalamus;14.0
ENSG00000010327;STAB1;kidney;64.1
ENSG00000010327;STAB1;liver;42.9
ENSG00000010327;STAB1;lung;116.0
ENSG00000010327;STAB1;midbrain;14.9
ENSG00000010327;STAB1;ovary;33.9
ENSG00000010327;STAB1;pancreas;13.6
ENSG00000010327;STAB1;pituitary gland;59.6
ENSG00000010327;STAB1;prostate;59.9
ENSG00000010327;STAB1;salivary gland;43.6
ENSG00000010327;STAB1;skeletal muscle;12.4
ENSG00000010327;STAB1;skin;23.6
ENSG00000010327;STAB1;small intestine;84.6
ENSG00000010327;STAB1;spinal cord;21.9
ENSG00000010327;STAB1;spleen;397.4
ENSG00000010327;STAB1;stomach;38.6
ENSG00000010327;STAB1;testis;29.4
ENSG00000010327;STAB1;thyroid gland;64.0
ENSG00000010327;STAB1;urinary bladder;83.2
ENSG00000010327;STAB1;vagina;54.9
ENSG00000010438;PRSS3;adipose tissue;10.6
ENSG00000010438;PRSS3;adrenal gland;5.2
ENSG00000010438;PRSS3;amygdala;21.9
ENSG00000010438;PRSS3;basal ganglia;11.5
ENSG00000010438;PRSS3;breast;3.1
ENSG00000010438;PRSS3;cerebellum;70.1
ENSG00000010438;PRSS3;cerebral cortex;39.1
ENSG00000010438;PRSS3;cervix, uterine;43.6
ENSG00000010438;PRSS3;colon;65.9
ENSG00000010438;PRSS3;endometrium;1.9
ENSG00000010438;PRSS3;esophagus;90.5
ENSG00000010438;PRSS3;fallopian tube;2.1
ENSG00000010438;PRSS3;heart muscle;0.9
ENSG00000010438;PRSS3;hippocampal formation;16.7
ENSG00000010438;PRSS3;hypothalamus;18.6
ENSG00000010438;PRSS3;kidney;3.2
ENSG00000010438;PRSS3;liver;6.6
ENSG00000010438;PRSS3;lung;1.6
ENSG00000010438;PRSS3;midbrain;6.0
ENSG00000010438;PRSS3;ovary;2.2
ENSG00000010438;PRSS3;pancreas;13015.9
ENSG00000010438;PRSS3;pituitary gland;1.8
ENSG00000010438;PRSS3;prostate;4.1
ENSG00000010438;PRSS3;salivary gland;18.2
ENSG00000010438;PRSS3;skeletal muscle;1.0
ENSG00000010438;PRSS3;skin;76.3
ENSG00000010438;PRSS3;small intestine;115.1
ENSG00000010438;PRSS3;spinal cord;4.6
ENSG00000010438;PRSS3;spleen;2.7
ENSG00000010438;PRSS3;stomach;11.9
ENSG00000010438;PRSS3;testis;9.1
ENSG00000010438;PRSS3;thyroid gland;1.9
ENSG00000010438;PRSS3;urinary bladder;6.8
ENSG00000010438;PRSS3;vagina;53.7
ENSG00000010610;CD4;adipose tissue;24.8
ENSG00000010610;CD4;adrenal gland;8.7
ENSG00000010610;CD4;amygdala;5.5
ENSG00000010610;CD4;basal ganglia;4.9
ENSG00000010610;CD4;breast;11.3
ENSG00000010610;CD4;cerebellum;2.0
ENSG00000010610;CD4;cerebral cortex;5.3
ENSG00000010610;CD4;cervix, uterine;8.9
ENSG00000010610;CD4;colon;10.0
ENSG00000010610;CD4;endometrium;5.3
ENSG00000010610;CD4;esophagus;4.4
ENSG00000010610;CD4;fallopian tube;13.6
ENSG00000010610;CD4;heart muscle;4.8
ENSG00000010610;CD4;hippocampal formation;5.6
ENSG00000010610;CD4;hypothalamus;6.1
ENSG00000010610;CD4;kidney;8.5
ENSG00000010610;CD4;liver;21.8
ENSG00000010610;CD4;lung;56.1
